0.48125,0.595659222652629,0.00134193966065126
0.4875,0.606834089946747,0.00152791306938028
0.49375,0.617918463668525,0.00173692180866192
0.5,0.62890625,0.00197150552701995
0.50625,0.639791510619819,0.00223445407644406
0.5125,0.650568467388154,0.00252883013190182
0.51875,0.661231506817058,0.00285799383758089
0.525,0.671775184326324,0.00322562968813685
0.53125,0.68219422828497,0.00363577588201843
0.5375,0.692483543838597,0.00409285641847889
0.54375,0.702638216522943,0.00460171625166905
0.55,0.712653515664063,0.00516765986618065
0.55625,0.722524897565634,0.00579649370104177
0.5625,0.732248008484021,0.00649457292659666
0.56875,0.741818687391781,0.00726885317487257
0.575,0.751232968530426,0.00812694794385269
0.58125,0.760487083753317,0.00907719254555696
0.5875,0.769577464659692,0.0101287156542579
0.59375,0.778500744520898,0.0112915197431503
0.6,0.78725376,0.0125765719853141
0.60625,0.79583355266604,0.0139959075490007
0.6125,0.804237370304299,0.0155627476500288
0.61875,0.812462668024029,0.0172916352471993
0.625,0.820507109165192,0.0191985918904586
0.63125,0.828368566005853,0.0213012999626273
0.6375,0.836045120271969,0.0236193153933128
0.64375,0.843535063451401,0.0261743168555492
0.65,0.850836896914062,0.0289903984502499
0.65625,0.857949331840246,0.0320944138810443
0.6625,0.864871288959218,0.0355163810225662
0.66875,0.871601898100303,0.0392899564334682
0.675,0.878140497558746,0.0434529895325863
0.68125,0.884486633278758,0.0480481655203931
0.6875,0.890640057856217,0.0531237442515547
0.69375,0.896600729363629,0.0587343985798062
0.7,0.90236881,0.064942149494816
0.70625,0.907944664568403,0.0718173858114313
0.7125,0.913328858784104,0.0794399423190458
0.71875,0.918522157416191,0.0879001912034807
0.725,0.923525522265778,0.0973000763956542
0.73125,0.928340109983901,0.10775398881215
0.7375,0.932967269732381,0.119389342432035
0.74375,0.937408540690943,0.132346668081093
0.75,0.941665649414062,0.146778996516854
0.75625,0.945740507041023,0.162850259855019
0.7625,0.94963520636282,0.180732407998109
0.76875,0.953352018749615,0.200600924691136
0.775,0.956893390942535,0.222628448787128
0.78125,0.960261941713725,0.24697627444805
0.7875,0.963460458398629,0.273783633185439
0.79375,0.9664918933046,0.303154861400462
0.8,0.96935936,0.335144832629786
0.80625,0.972066129488073,0.36974337525216
0.8125,0.974615626269951,0.406859778649757
0.81875,0.977011424301254,0.446308868856846
0.825,0.979257242846832,0.487800444167029
0.83125,0.981356942238313,0.530934023016997
0.8375,0.983314519539166,0.575200788118128
0.84375,0.985134104122153,0.619994243117185
0.85,0.986819953164062,0.664630396587971
0.85625,0.988376447062772,0.708377274418216
0.8625,0.989808084781743,0.750492328280002
0.86875,0.991119479127164,0.79026502053239
0.875,0.992315351963043,0.827060746482705
0.88125,0.99340052936965,0.86036154414567
0.8875,0.994379936750794,0.889798945645911
0.89375,0.995258593895537,0.915174956811357
0.9,0.99604161,0.936468487282996
0.90625,0.996734178655061,0.953826411938826
0.9125,0.997341572805787,0.967540512614327
0.91875,0.997869139688585,0.978013445349213
0.925,0.998322295752106,0.985718242167732
0.93125,0.998706521568067,0.991156438891739
0.9375,0.999027356738225,0.994819647519657
0.94375,0.999290394803839,0.997158377987516
0.95,0.999501278164062,0.998560423986776
0.95625,0.999665693009771,0.999339496091605
0.9625,0.999789364279462,0.999733327764499
0.96875,0.999878050643929,0.999909417456409
0.975,0.99993753952652,0.999975995973713
0.98125,0.999973642165874,0.999995694123318
0.9875,0.999992188728142,0.99999961999731
0.99375,0.999999023475765,0.999999994045015
